;választott_tárgy;idegen_nyelv_ks;Felvételkori_pénzü_státusz;erettsegi_ota_eltelt_évek;magyar_nyelvtan_ks;Szerzett/Érettségi_pontsz;matematika;verseny;matematika_ks;Képzés;ks_helye;Hozott/Tanulmányi_pontszám;magyar_irodalom_ks;Oklevél_eredménye_számmal;Felvétel_féléve;nyv_pontok;történelem;regolya;magyar_nyelv_és_irodalom;nem_ferfi;választható_tantárgy_ks;regolya.1;idegen_nyelv;történelem_ks;felvi_osszes_skalazott
7563;94.0;4.5;False;0.0;4.5;174.0;92.0;1.0;4.5;7N-AGM02;Főváros;185.0;5.0;2.81;2011/12/1;1.0;84.0;False;92.0;False;4.5;False;84.0;4.5;465.0
4535;69.0;5.0;True;1.0;4.0;166.0;105.0;1.0;5.0;1N-AEM;Főváros;181.0;3.0;3.91;2010/11/1;1.0;91.0;False;80.0;True;5.0;False;80.0;4.0;422.0
2375;94.0;5.0;True;0.0;4.0;200.0;96.0;1.0;5.0;2N-AT0;Egyéb;171.0;3.0;3.5;2013/14/1;1.0;88.0;False;87.0;True;5.0;False;130.5;4.0;381.75
318;94.0;5.0;True;0.0;5.0;163.0;102.0;1.0;5.0;5N-A7;Főváros;169.0;5.0;4.5;2016/17/1;1.5;68.0;False;85.0;True;5.0;False;98.0;3.0;449.0
8236;111.0;5.0;True;0.0;4.5;156.0;67.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);183.0;5.0;4.53;2013/14/1;1.5;80.0;False;80.0;True;4.0;False;93.0;4.0;354.0
6147;100.0;5.0;True;1.0;4.5;173.0;91.0;1.0;3.0;1N-AEM;Főváros;160.0;2.5;3.68;2010/11/1;1.5;88.0;False;80.0;False;5.0;False;141.0;5.0;395.0
6557;117.0;5.0;True;8.0;4.5;154.0;86.0;1.0;5.0;5N-A8;Főváros;156.0;3.5;3.54;2010/11/1;1.0;84.0;False;84.0;True;4.5;False;87.0;4.5;402.0
3799;82.5;5.0;True;0.0;4.5;142.0;88.0;1.0;3.5;7N-AMM04;Főváros;154.0;5.0;4.45;2012/13/1;1.0;62.0;False;93.0;True;3.5;False;72.0;4.5;450.75
3683;88.0;4.5;True;0.0;5.0;158.0;88.0;1.0;4.5;5N-A7;Nagyváros (megyei jogú);177.0;5.0;4.17;2013/14/1;1.5;90.0;False;52.0;True;5.0;False;88.0;5.0;427.5
5578;84.0;4.5;True;1.0;2.0;172.0;83.0;1.0;5.0;1N-AEM;Nagyváros (megyei jogú);196.0;3.5;3.76;2014/15/1;1.0;86.0;False;75.0;True;4.0;False;76.0;3.5;394.0
6555;108.0;5.0;True;1.0;4.5;169.0;108.0;1.0;3.0;7N-AGM02;Nagyváros (megyei jogú);167.0;5.0;3.25;2013/14/1;1.5;86.0;False;91.0;True;4.0;False;91.5;5.0;438.75
1116;75.0;5.0;False;3.0;4.0;174.0;87.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);168.0;5.0;3.67;2011/12/1;2.0;85.0;False;61.0;True;4.5;False;48.0;4.0;406.0
8588;72.0;5.0;True;1.0;3.0;140.0;80.0;1.0;5.0;9N-AM06;Főváros;187.0;5.0;4.95;2010/11/1;1.0;82.0;True;80.0;True;5.0;False;65.0;3.5;376.0
8607;86.0;5.0;False;3.0;5.0;152.0;148.5;1.0;4.0;5N-A8;Egyéb;184.0;5.0;3.43;2011/12/1;1.0;86.0;False;66.0;True;3.5;False;91.0;5.0;432.0
3371;142.5;5.0;True;0.0;4.0;155.0;93.0;1.0;4.5;2N-AT0;Főváros;172.0;4.0;3.21;2011/12/1;1.0;57.0;False;70.0;True;5.0;True;100.0;3.5;420.0
6953;117.0;3.5;True;1.0;5.0;188.0;87.0;1.0;4.5;4N-A7;Nagyváros (megyei jogú);164.0;4.0;3.71;2014/15/1;1.5;102.0;True;88.0;True;5.0;False;66.0;4.5;452.0
4246;90.0;5.0;True;1.0;5.0;178.0;76.0;1.0;4.0;7N-ANG05;Nagyváros (megyei jogú);0.0;5.0;4.74;2012/13/1;1.5;68.0;False;60.0;True;4.5;False;150.0;4.5;425.0
6383;135.0;5.0;True;0.0;3.5;171.0;96.0;1.0;5.0;5N-A7;Külföld;181.0;5.0;4.18;2015/16/1;1.0;126.0;False;61.0;True;4.0;False;129.0;5.0;400.0
4853;70.0;5.0;False;0.0;3.5;171.0;84.0;1.0;5.0;9N-AM06;Egyéb;147.0;4.5;4.44;2011/12/1;1.0;120.0;False;90.0;True;4.5;False;49.0;5.0;392.0
5838;136.5;5.0;True;3.0;4.0;168.0;88.0;1.0;4.0;2N-AE0;Külföld;165.0;5.0;3.79;2010/11/1;1.0;82.0;False;77.0;True;4.5;False;90.0;2.0;391.0
8947;90.0;5.0;True;0.0;5.0;187.0;135.0;1.0;3.0;7N-AGM02;Főváros;174.0;4.0;3.95;2012/13/1;1.5;89.0;True;62.0;True;5.0;False;72.0;4.0;393.0
6349;91.0;5.0;False;1.0;4.0;186.0;91.0;1.0;3.0;2N-AG0;Nagyváros (megyei jogú);174.0;3.5;3.82;2014/15/1;1.5;63.0;False;86.0;False;4.0;False;111.0;3.0;385.75
1744;72.0;5.0;False;2.0;4.5;129.0;136.5;1.0;4.0;7N-ANG05;Főváros;178.0;4.5;4.25;2011/12/1;1.5;96.0;False;58.0;True;4.5;False;52.0;3.5;392.0
8008;94.0;5.0;True;6.0;3.0;152.0;118.5;1.0;4.0;5N-A8;Nagyváros (megyei jogú);173.0;4.0;3.22;2010/11/1;1.0;54.0;False;80.0;True;5.0;False;123.0;5.0;474.0
3831;100.0;5.0;True;0.0;5.0;176.0;63.0;1.0;4.5;7N-AGM02;Nagyváros (megyei jogú);186.0;3.0;4.04;2013/14/1;1.5;64.0;False;67.0;True;5.0;True;138.0;3.5;474.0
898;132.0;4.0;False;2.0;4.5;175.0;130.5;1.0;5.0;7N-AKM03;Egyéb;177.0;5.0;3.45;2011/12/1;1.0;63.0;False;79.0;False;5.0;False;132.0;5.0;439.0
1808;92.0;5.0;True;7.0;5.0;131.0;126.0;1.0;5.0;2N-AG0;Egyéb;160.0;5.0;3.72;2016/17/1;1.0;88.0;False;68.0;False;3.5;False;90.0;4.5;460.0
387;70.0;5.0;True;0.0;4.5;181.0;40.0;1.0;3.5;6N-AJ;Egyéb;181.0;4.0;4.7;2013/14/1;1.0;82.0;False;70.0;True;5.0;False;91.0;3.5;404.0
3058;75.0;4.0;False;0.0;2.0;179.0;82.0;1.0;4.5;6N-AJ;Nagyváros (megyei jogú);167.0;5.0;4.01;2013/14/1;1.5;75.0;False;94.0;True;4.5;False;62.0;4.0;463.0
7087;99.0;5.0;True;0.0;4.0;190.0;132.0;1.0;5.0;7N-AMM04;Egyéb;182.0;4.5;3.32;2013/14/1;1.0;70.0;False;62.0;True;4.5;False;82.0;3.0;458.0
2600;87.0;5.0;True;0.0;4.0;168.0;55.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);155.0;2.0;3.87;2011/12/1;1.0;54.0;False;73.0;False;4.5;False;138.0;3.5;394.0
678;68.0;5.0;True;0.0;4.5;200.0;117.0;1.0;5.0;5N-A7;Főváros;182.0;4.5;3.41;2016/17/1;2.0;72.0;False;76.0;True;5.0;False;82.0;4.5;472.0
4378;85.0;5.0;True;0.0;5.0;166.0;73.0;1.0;5.0;7N-ANG05;Egyéb;184.0;4.5;3.96;2015/16/1;1.0;54.0;False;92.0;True;4.5;False;117.0;3.0;438.0
6050;100.5;5.0;True;5.0;5.0;179.0;89.0;1.0;3.0;5N-A7;Egyéb;176.0;3.5;3.41;2014/15/1;1.0;68.0;False;97.0;True;5.0;False;93.0;3.5;428.0
8811;80.0;5.0;True;3.0;4.0;134.0;96.0;1.0;5.0;6N-A0;Egyéb;174.0;5.0;3.68;2011/12/1;1.0;93.0;False;50.0;True;5.0;False;97.0;5.0;418.0
1456;126.0;5.0;True;0.0;5.0;169.0;96.0;1.0;3.5;1N-AEM;Nagyváros (megyei jogú);185.0;3.0;4.26;2015/16/1;1.0;80.0;False;66.0;True;5.0;False;96.0;4.0;388.0
9869;86.0;5.0;True;0.0;3.5;124.0;100.0;1.0;5.0;7N-AKM03;Egyéb;0.0;4.0;3.07;2012/13/1;0.5;88.0;False;92.0;True;5.0;False;90.0;5.0;362.0
7719;79.0;5.0;True;0.0;4.0;171.0;62.0;1.0;4.5;5N-A7;Egyéb;0.0;5.0;4.33;2015/16/1;1.0;88.0;False;96.0;True;5.0;False;90.0;4.0;398.0
5922;147.0;5.0;False;0.0;5.0;160.0;133.5;1.0;3.0;7N-ANG05;Egyéb;166.0;5.0;4.52;2010/11/1;1.5;92.0;False;60.0;True;3.0;False;130.5;4.0;370.0
1222;112.5;5.0;True;0.0;4.5;178.0;111.0;1.0;5.0;2N-AM0;Főváros;186.0;3.5;4.16;2013/14/1;1.5;94.0;False;93.0;True;5.0;False;96.0;5.0;434.0
9307;87.0;4.0;False;0.0;4.0;176.0;115.5;1.0;5.0;6N-A0;Egyéb;187.0;3.0;3.63;2014/15/1;1.0;94.0;False;57.0;False;5.0;False;82.0;5.0;422.0
4661;112.5;4.5;True;1.0;4.0;160.0;100.0;1.0;5.0;7N-AMM04;Nagyváros (megyei jogú);176.0;3.5;3.55;2013/14/1;1.0;85.0;False;70.0;True;5.0;False;100.0;4.0;383.0
9213;105.0;4.0;False;0.0;3.5;160.0;91.5;1.0;4.5;3N-M0;Egyéb;180.0;4.0;4.7;2012/13/1;2.0;71.0;False;60.0;True;5.0;False;88.0;5.0;461.75
1539;90.0;5.0;True;1.0;5.0;180.0;120.0;1.0;5.0;6N-AL;Főváros;169.0;4.0;4.91;2016/17/1;1.0;90.0;False;63.0;True;5.0;True;112.5;4.5;408.0
4705;91.0;5.0;True;0.0;3.5;134.0;103.5;1.0;5.0;9N-AM06;Nagyváros (megyei jogú);167.0;5.0;4.1;2012/13/1;2.0;73.0;False;85.0;True;3.0;True;85.0;4.5;425.0
1629;94.5;4.5;True;0.0;5.0;146.0;68.0;1.0;5.0;7N-AGM02;Főváros;188.0;4.0;4.3;2011/12/1;2.0;80.0;False;64.0;False;5.0;False;94.0;4.0;420.0
6460;114.0;5.0;True;3.0;5.0;193.0;91.0;1.0;4.5;1N-AEM;Nagyváros (megyei jogú);193.0;4.0;3.92;2014/15/1;1.0;82.0;False;84.0;True;5.0;False;133.5;5.0;392.0
4138;90.0;5.0;True;0.0;4.5;161.0;57.0;1.0;5.0;5N-A7;Egyéb;161.0;5.0;4.42;2014/15/1;1.5;60.0;False;62.0;True;3.0;False;90.0;4.0;443.0
1553;96.0;5.0;True;0.0;5.0;111.0;90.0;1.0;4.5;5N-A8;Egyéb;173.0;5.0;4.1;2014/15/1;1.0;84.0;False;80.0;True;5.0;True;60.0;4.0;426.0
877;38.0;4.0;True;10.0;4.0;155.0;138.0;1.0;3.5;7N-ANG05;Nagyváros (megyei jogú);176.0;4.5;3.86;2010/11/1;1.5;76.0;False;90.0;True;5.0;False;99.0;5.0;454.0
6408;90.0;4.0;True;0.0;3.0;194.0;120.0;1.0;4.0;2N-AG0;Egyéb;176.0;3.0;4.08;2015/16/1;1.0;74.0;False;77.0;True;4.0;False;94.0;5.0;399.75
3064;90.0;5.0;True;1.0;3.5;190.0;83.0;1.0;5.0;2N-AG0;Főváros;186.0;4.0;4.53;2018/19/1;0.5;76.0;False;58.0;True;5.0;False;123.0;4.5;471.0
6829;123.0;4.0;True;0.0;3.5;187.0;99.0;1.0;4.0;2N-AE0;Külföld;185.0;3.0;2.54;2015/16/1;2.0;85.0;False;87.0;False;3.5;False;64.0;4.0;434.0
9913;141.0;4.0;True;0.0;3.0;165.0;94.0;1.0;3.5;7N-AMM04;Nagyváros (megyei jogú);179.0;4.5;4.18;2015/16/1;1.0;63.0;False;89.0;True;4.5;False;98.0;4.0;444.0
6427;64.5;4.0;True;1.0;5.0;162.0;74.0;1.0;4.5;2N-AM0;Nagyváros (megyei jogú);153.0;5.0;3.98;2013/14/1;1.0;82.0;False;70.0;True;5.0;False;68.0;5.0;417.0
7545;100.0;5.0;True;0.0;5.0;197.0;133.5;1.0;4.0;4N-A2;Nagyváros (megyei jogú);190.0;4.0;4.5;2015/16/1;1.5;48.0;False;98.0;True;4.5;False;98.0;5.0;440.0
9748;129.0;5.0;True;3.0;3.5;168.0;67.0;1.0;4.5;1N-AEM;Egyéb;171.0;5.0;4.28;2014/15/1;1.0;51.0;False;98.0;False;5.0;False;100.0;4.5;356.0
7959;70.0;4.0;True;0.0;5.0;177.0;93.0;1.0;4.0;6N-AJ;Főváros;0.0;4.5;4.29;2012/13/1;1.5;74.0;False;84.0;True;5.0;False;126.0;3.5;441.0
2638;90.0;4.0;True;0.0;5.0;161.0;86.0;1.0;3.0;6N-AJ;Nagyváros (megyei jogú);194.0;5.0;3.79;2013/14/1;1.0;88.0;False;88.0;True;5.0;False;115.5;5.0;416.0
8020;94.0;5.0;False;2.0;4.0;128.0;92.0;1.0;4.5;7N-AGM02;Egyéb;0.0;4.5;3.75;2015/16/1;2.0;87.0;False;80.0;False;5.0;False;87.0;3.0;456.0
3443;96.0;4.5;True;0.0;4.5;147.0;105.0;1.0;4.5;4N-A7;Nagyváros (megyei jogú);144.0;3.0;4.88;2011/12/1;1.0;67.0;False;50.0;True;5.0;False;95.0;5.0;361.0
4326;129.0;5.0;False;1.0;4.5;177.0;96.0;1.0;4.5;2N-AG0;Nagyváros (megyei jogú);157.0;3.5;3.83;2012/13/1;1.0;80.0;False;87.0;True;5.0;False;80.0;5.0;428.0
5923;123.0;5.0;True;0.0;5.0;161.0;81.0;1.0;4.5;6N-AJ;Nagyváros (megyei jogú);180.0;4.5;4.33;2010/11/1;2.0;65.0;True;80.0;False;5.0;True;90.0;4.5;455.0
3066;72.0;5.0;True;0.0;3.0;161.0;95.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);178.0;3.0;3.76;2011/12/1;1.0;81.0;False;67.0;True;4.5;False;108.0;4.0;412.0
6938;117.0;5.0;True;0.0;3.0;156.0;82.0;1.0;5.0;6N-AL;Főváros;181.0;3.0;4.08;2016/17/1;1.0;84.0;False;75.0;True;5.0;False;82.0;4.0;386.0
4107;92.0;5.0;True;0.0;5.0;186.0;68.0;1.0;3.5;7N-ANG05;Egyéb;0.0;5.0;3.94;2013/14/1;1.5;70.0;False;86.0;True;5.0;False;114.0;5.0;443.75
5037;96.0;5.0;True;8.0;4.0;162.0;78.0;1.0;4.0;6N-A0;Főváros;181.0;3.5;4.4;2014/15/1;0.5;58.0;False;80.0;True;5.0;False;82.5;3.0;468.0
9029;96.0;3.5;True;0.0;2.5;170.0;142.5;1.0;5.0;5N-A7;Főváros;0.0;3.5;4.15;2013/14/1;1.0;67.0;True;80.0;True;4.0;False;54.0;5.0;478.0
880;144.0;5.0;True;0.0;3.0;136.0;124.5;1.0;3.0;5N-A8;Főváros;0.0;4.5;4.25;2010/11/1;1.0;61.0;False;88.0;False;4.0;False;93.0;5.0;414.0
987;75.0;5.0;False;0.0;4.0;190.0;142.5;1.0;2.5;2N-AG0;Nagyváros (megyei jogú);139.0;4.0;3.91;2010/11/1;1.0;80.0;False;86.0;False;5.0;False;45.0;4.5;478.0
1336;129.0;5.0;True;0.0;5.0;0.0;126.0;1.0;5.0;7N-AMM04;Egyéb;139.0;4.0;2.95;2012/13/1;2.0;92.0;False;94.0;True;5.0;False;90.0;4.5;400.75
5547;88.0;5.0;False;0.0;4.0;167.0;90.0;1.0;5.0;5N-A7;Külföld;177.0;4.0;3.34;2010/11/1;1.0;90.0;False;63.0;True;5.0;False;95.0;5.0;465.0
8668;114.0;5.0;True;3.0;4.0;142.0;88.5;1.0;5.0;4N-A5;Nagyváros (megyei jogú);169.0;5.0;3.16;2011/12/1;1.0;82.0;False;82.0;False;3.5;False;138.0;5.0;454.75
4653;129.0;5.0;True;3.0;4.0;138.0;109.5;1.0;4.5;5N-A8;Egyéb;162.0;4.0;4.29;2013/14/1;1.5;58.0;False;94.0;True;5.0;False;142.5;5.0;435.75
805;76.0;5.0;True;0.0;5.0;146.0;89.0;1.0;4.0;4N-A2;Egyéb;182.0;4.0;4.62;2010/11/1;1.0;105.0;True;95.0;True;4.5;False;83.0;5.0;448.0
6752;82.0;3.5;True;0.0;4.0;190.0;91.0;1.0;5.0;7N-ANG05;Nagyváros (megyei jogú);193.0;3.0;3.69;2013/14/1;2.5;80.0;True;88.0;False;4.0;False;136.5;3.5;435.0
4881;129.0;5.0;True;0.0;5.0;150.0;138.0;1.0;3.0;9N-AF06;Főváros;168.0;5.0;4.28;2015/16/1;1.0;84.0;False;81.0;True;5.0;False;144.0;5.0;461.0
2389;108.0;4.5;False;1.0;4.0;187.0;98.0;1.0;5.0;7N-AMM04;Főváros;174.0;4.0;3.75;2010/11/1;1.0;50.0;False;75.0;True;5.0;False;84.0;4.5;372.0
2778;80.0;5.0;True;1.0;4.5;179.0;80.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);195.0;3.5;4.55;2012/13/1;1.0;82.0;False;71.0;True;5.0;False;93.0;4.0;432.0
2346;72.0;4.5;True;0.0;5.0;143.0;117.0;1.0;4.5;5N-A8;Egyéb;186.0;4.5;4.12;2011/12/1;1.0;86.0;True;72.0;True;4.5;False;89.0;4.5;397.0
1747;115.5;5.0;True;0.0;5.0;147.0;51.0;1.0;5.0;5N-A8;Egyéb;182.0;5.0;3.97;2012/13/1;1.0;84.0;False;68.0;True;4.0;False;93.0;5.0;431.0
5639;117.0;4.0;False;0.0;5.0;179.0;90.0;1.0;5.0;4N-A7;Főváros;146.0;4.0;4.05;2014/15/1;1.5;100.0;False;88.0;True;5.0;False;82.0;5.0;393.0
7433;129.0;3.5;True;0.0;3.0;134.0;147.0;1.0;3.5;4N-A7;Egyéb;169.0;5.0;4.5;2010/11/1;1.5;86.0;False;65.0;True;3.5;False;90.0;5.0;380.0
501;103.5;4.0;False;0.0;5.0;166.0;94.0;1.0;4.0;7N-ANG05;Egyéb;113.0;5.0;4.57;2010/11/1;2.0;90.0;True;84.0;False;5.0;False;85.0;5.0;453.0
2219;91.5;5.0;True;0.0;4.0;150.0;63.0;1.0;5.0;3N-M0;Nagyváros (megyei jogú);165.0;5.0;3.12;2015/16/1;1.0;98.0;False;63.0;True;4.0;False;90.0;5.0;385.0
5327;84.0;5.0;True;4.0;4.0;176.0;126.0;1.0;5.0;7N-AKM03;Főváros;187.0;4.0;3.89;2010/11/1;1.0;80.0;False;56.0;True;2.5;False;94.0;4.0;446.0
9115;76.0;5.0;True;0.0;4.0;166.0;132.0;1.0;5.0;5N-A7;Főváros;177.0;5.0;4.65;2013/14/1;1.5;81.0;False;94.0;True;4.0;False;90.0;5.0;404.0
8458;90.0;4.0;True;0.0;4.0;190.0;130.5;1.0;5.0;2N-AG0;Főváros;150.0;5.0;3.57;2015/16/1;1.0;88.0;False;87.0;True;3.5;False;95.0;5.0;402.5
9912;100.0;4.5;False;0.0;4.5;166.0;88.0;1.0;5.0;1N-AEM;Nagyváros (megyei jogú);0.0;5.0;3.6;2010/11/1;1.5;79.0;False;85.0;True;5.0;False;93.0;4.5;418.0
5097;80.0;4.5;True;4.0;5.0;156.0;114.0;1.0;5.0;7N-AMM04;Főváros;174.0;5.0;4.12;2017/18/1;0.5;82.0;False;68.0;False;5.0;True;80.0;4.5;448.75
9522;138.0;5.0;True;0.0;4.0;169.0;97.0;1.0;5.0;6N-AL;Nagyváros (megyei jogú);0.0;5.0;4.57;2012/13/1;1.0;80.0;True;49.0;True;5.0;True;77.0;5.0;406.0
154;90.0;4.0;True;0.0;4.0;128.0;74.0;1.0;5.0;1N-AEM;Egyéb;167.0;5.0;4.15;2011/12/1;2.0;56.0;False;88.0;False;5.0;False;93.0;5.0;449.0
5471;136.5;5.0;True;0.0;5.0;144.0;138.0;1.0;4.0;6N-A0;Egyéb;164.0;5.0;4.39;2015/16/1;2.0;70.0;False;74.0;True;5.0;False;133.5;4.0;417.0
7547;90.0;5.0;True;4.0;4.0;180.0;132.0;1.0;3.5;7N-ANG05;Nagyváros (megyei jogú);147.0;3.5;3.41;2013/14/1;2.0;56.0;False;80.0;False;5.0;False;97.5;5.0;382.0
1579;78.0;5.0;True;0.0;4.5;175.0;72.0;1.0;5.0;1N-AEM;Egyéb;179.0;4.5;4.75;2013/14/1;1.0;80.0;False;72.0;True;4.0;False;92.0;3.5;355.0
1596;84.0;5.0;True;1.0;3.5;171.0;86.0;1.0;5.0;9N-AF06;Főváros;191.0;5.0;4.54;2013/14/1;1.5;97.0;True;72.0;True;4.5;False;129.0;5.0;385.0
1182;48.0;5.0;True;0.0;5.0;186.0;74.0;1.0;4.0;5N-A8;Nagyváros (megyei jogú);150.0;5.0;3.53;2012/13/1;1.5;45.0;False;66.0;True;4.5;False;83.0;5.0;411.0
2442;67.0;5.0;True;0.0;4.0;183.0;95.0;1.0;4.0;4N-A5;Nagyváros (megyei jogú);193.0;5.0;3.82;2015/16/1;0.5;93.0;False;74.0;True;3.0;False;114.0;5.0;454.0
9114;83.0;5.0;True;0.0;4.5;145.0;79.0;1.0;3.5;5N-A8;Főváros;188.0;3.0;2.5;2011/12/1;1.0;80.0;False;92.0;False;3.5;False;85.0;4.0;388.0
7131;80.0;3.5;True;0.0;4.0;169.0;62.0;1.0;4.5;3N-M0;Főváros;189.0;5.0;4.54;2011/12/1;2.0;74.0;False;94.0;True;5.0;False;76.0;2.5;364.0
9161;100.0;5.0;True;0.0;3.0;146.0;92.0;1.0;4.0;3N-M0;Főváros;189.0;5.0;4.97;2015/16/1;2.5;86.0;False;60.0;True;4.0;False;83.0;5.0;430.0
7141;111.0;5.0;True;11.0;5.0;148.0;76.0;1.0;2.5;7N-ANG05;Nagyváros (megyei jogú);196.0;2.5;3.33;2011/12/1;1.5;88.0;False;82.0;True;5.0;False;92.0;5.0;470.0
9218;114.0;4.5;True;0.0;4.0;149.0;49.0;1.0;5.0;9N-AF06;Nagyváros (megyei jogú);170.0;5.0;4.8;2013/14/1;0.5;96.0;False;72.0;True;4.5;True;97.0;3.0;454.0
470;87.0;4.5;True;3.0;2.0;200.0;75.0;1.0;4.0;2N-AG0;Nagyváros (megyei jogú);149.0;5.0;4.31;2013/14/1;2.0;67.0;False;60.0;True;5.0;False;96.0;5.0;401.75
780;88.0;5.0;True;0.0;3.5;167.0;94.5;1.0;5.0;6N-AL;Főváros;180.0;4.5;3.09;2014/15/1;1.5;92.0;False;62.0;True;5.0;False;91.0;3.0;443.0
6937;141.0;5.0;True;7.0;4.5;174.0;84.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);174.0;4.0;4.0;2013/14/1;2.0;86.0;False;69.0;True;4.5;False;123.0;3.0;466.0
1008;102.0;5.0;True;0.0;5.0;130.0;139.5;1.0;5.0;1N-AEM;Nagyváros (megyei jogú);169.0;4.5;4.55;2013/14/1;1.0;78.0;False;72.0;False;5.0;False;71.0;5.0;390.0
7552;92.0;5.0;True;0.0;5.0;147.0;96.0;1.0;5.0;4N-A2;Főváros;187.0;3.0;3.67;2013/14/1;0.5;89.0;False;81.0;True;5.0;False;94.0;5.0;486.0
3456;68.0;4.0;True;0.0;4.5;131.0;90.0;1.0;5.0;7N-AMM04;Nagyváros (megyei jogú);179.0;4.0;4.56;2012/13/1;1.0;81.0;False;90.0;True;5.0;False;28.0;4.5;435.0
6049;136.5;5.0;True;0.0;4.0;182.0;79.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);162.0;5.0;4.3;2015/16/1;1.5;66.0;False;84.0;True;5.0;False;86.0;4.5;459.0
8560;66.0;5.0;True;2.0;3.5;179.0;99.0;1.0;5.0;4N-A2;Nagyváros (megyei jogú);0.0;3.0;4.32;2015/16/1;1.0;86.0;False;97.0;True;5.0;True;81.0;4.5;366.0
5710;96.0;5.0;False;7.0;3.5;170.0;80.0;1.0;5.0;4N-A2;Nagyváros (megyei jogú);171.0;5.0;3.06;2017/18/1;1.0;80.0;False;75.0;False;5.0;False;96.0;3.5;332.0
6714;72.0;4.0;True;0.0;5.0;189.0;82.5;1.0;4.0;5N-A7;Nagyváros (megyei jogú);150.0;3.5;4.08;2011/12/1;1.0;57.0;False;95.0;True;5.0;True;70.0;4.5;382.0
9621;90.0;5.0;True;0.0;3.0;172.0;124.5;1.0;5.0;5N-A8;Főváros;177.0;4.0;3.01;2014/15/1;2.5;77.0;False;87.0;True;5.0;False;90.0;4.0;457.75
9938;88.0;5.0;True;0.0;4.0;153.0;97.0;1.0;5.0;5N-A7;Főváros;178.0;4.0;3.76;2017/18/1;1.5;89.0;False;70.0;True;5.0;False;52.0;5.0;492.0
7516;97.0;5.0;True;0.0;4.5;167.0;41.0;1.0;3.5;5N-A8;Főváros;138.0;3.5;4.03;2015/16/1;1.0;58.0;False;99.0;True;5.0;True;75.0;5.0;404.0
2789;135.0;4.5;True;0.0;2.5;185.0;91.0;1.0;4.0;7N-AMM04;Nagyváros (megyei jogú);188.0;4.0;4.33;2013/14/1;1.0;66.0;False;72.0;True;5.0;False;78.0;4.5;389.75
626;81.0;5.0;True;0.0;4.0;184.0;81.0;1.0;5.0;7N-AGM02;Egyéb;134.0;4.5;3.66;2013/14/1;1.0;74.0;False;76.0;True;5.0;False;95.0;4.0;375.0
7797;91.0;5.0;True;0.0;5.0;152.0;99.0;1.0;5.0;2N-AG0;Főváros;153.0;5.0;4.01;2012/13/1;0.5;80.0;False;80.0;True;5.0;False;80.0;4.5;371.0
7317;94.0;4.5;True;3.0;4.0;173.0;80.0;1.0;5.0;6N-A0;Nagyváros (megyei jogú);159.0;5.0;3.93;2013/14/1;2.0;68.0;False;68.0;True;5.0;True;121.5;3.5;494.0
636;106.5;5.0;False;0.0;5.0;183.0;85.0;1.0;4.0;7N-AKM03;Egyéb;161.0;5.0;4.45;2014/15/1;1.0;83.0;False;62.0;False;5.0;False;66.0;5.0;439.75
3808;70.0;5.0;True;0.0;4.5;190.0;88.0;1.0;5.0;9N-AF06;Nagyváros (megyei jogú);144.0;4.5;3.98;2011/12/1;2.0;80.0;False;93.0;True;5.0;False;82.0;4.0;388.0
2931;132.0;5.0;True;3.0;4.5;181.0;108.0;1.0;5.0;2N-AG0;Egyéb;174.0;5.0;3.86;2011/12/1;1.0;59.0;False;52.0;True;5.0;False;91.0;3.0;457.0
8539;94.0;4.5;False;0.0;5.0;187.0;84.0;1.0;5.0;6N-A0;Nagyváros (megyei jogú);186.0;5.0;4.45;2010/11/1;1.0;93.0;False;93.0;True;4.0;True;84.0;5.0;455.75
5777;80.0;3.5;True;2.0;4.5;157.0;77.0;1.0;5.0;7N-ANG05;Főváros;190.0;4.5;2.68;2014/15/1;1.0;54.0;False;80.0;True;5.0;False;82.0;5.0;448.0
1634;62.0;4.0;True;7.0;5.0;187.0;66.0;1.0;4.0;5N-A7;Nagyváros (megyei jogú);192.0;3.5;3.82;2014/15/1;1.0;92.0;False;59.0;True;5.0;False;121.5;4.0;408.5
7656;135.0;4.5;False;0.0;5.0;195.0;102.0;1.0;5.0;4N-A7;Egyéb;180.0;5.0;4.15;2015/16/1;1.0;96.0;False;86.0;True;5.0;False;147.0;5.0;458.0
6045;129.0;5.0;True;0.0;5.0;166.0;91.0;1.0;5.0;1N-AEM;Nagyváros (megyei jogú);182.0;5.0;4.04;2014/15/1;1.0;85.0;True;97.0;True;5.0;False;98.0;5.0;399.75
4210;70.0;5.0;True;0.0;5.0;174.0;84.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);191.0;5.0;4.14;2013/14/1;1.0;84.0;False;100.0;True;5.0;False;76.0;4.0;418.0
4828;108.0;3.5;True;0.0;4.0;139.0;86.0;1.0;4.5;7N-ANG05;Nagyváros (megyei jogú);165.0;4.5;4.55;2010/11/1;2.0;84.0;True;48.0;True;5.0;False;93.0;5.0;370.0
